STATN,DATE,Country,MYEAR,Latitude,Longitude,DEPHU,DEPHL,MATRX,PARGROUP,PARAM,BASIS,QFLAG,Value,MUNIT,VFLAG,tblAnalysisID,tblParamID,tblSampleID,year,month,dayofyear,sample_depth_m,sat_interval_from,sat_interval_to,sat_interval_mid_utc,sampleCount,noDataCount,valid_pixel_count,s3_CHL_OC4ME_mean,s3_CHL_OC4ME_stDev,s3_CHL_OC4ME_min,s3_CHL_OC4ME_max,s3_CHL_NN_mean,s3_CHL_NN_stDev,s3_CHL_NN_min,s3_CHL_NN_max,s3_TSM_NN_mean,s3_TSM_NN_stDev,s3_TSM_NN_min,s3_TSM_NN_max,s3_KD490_M07_mean,s3_KD490_M07_stDev,s3_KD490_M07_min,s3_KD490_M07_max,s3_ADG443_NN_mean,s3_ADG443_NN_stDev,s3_ADG443_NN_min,s3_ADG443_NN_max,s3_B03_mean,s3_B03_stDev,s3_B03_min,s3_B03_max,s3_B04_mean,s3_B04_stDev,s3_B04_min,s3_B04_max,s3_B06_mean,s3_B06_stDev,s3_B06_min,s3_B06_max,s3_B07_mean,s3_B07_stDev,s3_B07_min,s3_B07_max,s3_B08_mean,s3_B08_stDev,s3_B08_min,s3_B08_max,s3_B10_mean,s3_B10_stDev,s3_B10_min,s3_B10_max,s3_B11_mean,s3_B11_stDev,s3_B11_min,s3_B11_max,s3_B17_mean,s3_B17_stDev,s3_B17_min,s3_B17_max,sat_time_diff_hours,has_any_numeric_value,query_status,query_error,s3_buffer_m,s3_day_window,s3_max_cloud,s3_mosaicking_order,s3_chunk_name,doy_sin,doy_cos,spatial_block
LODSGT,2023-01-03,The Netherlands,2023,51.51533333,4.127,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.34,ug/l,A,969049.0,71156044.0,5082619.0,2023,1,3,1.0,2023-01-02T00:00:00+00:00,2023-01-03T00:00:00+00:00,2023-01-02T12:00:00+00:00,64.0,62.0,2.0,0.6771653294563293,0.0,0.6771653294563293,0.6771653294563293,-0.6141732335090637,0.0,-0.6141732335090637,-0.6141732335090637,2.0947461128234863,0.0,2.0947461128234863,2.0947461128234863,-0.6062992215156555,0.0,-0.6062992215156555,-0.6062992215156555,1.5472440719604492,0.0,1.5472440719604492,1.5472440719604492,0.055201880633831,0.0,0.055201880633831,0.055201880633831,0.0618854351341724,0.0,0.0618854351341724,0.0618854351341724,0.0809472948312759,0.0,0.0809472948312759,0.0809472948312759,0.0801049843430519,0.0,0.0801049843430519,0.0801049843430519,0.0767723619937896,0.0,0.0767723619937896,0.0767723619937896,0.078127384185791,0.0,0.078127384185791,0.078127384185791,0.0849574282765388,0.0,0.0849574282765388,0.0849574282765388,0.1056489795446395,0.0,0.1056489795446395,0.1056489795446395,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.051584366869408364,0.9986686402879997,5_114
WISSKKE,2023-01-03,The Netherlands,2023,51.6015,3.7205,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.56,ug/l,A,969049.0,71156045.0,5082620.0,2023,1,3,1.0,2023-01-02T00:00:00+00:00,2023-01-03T00:00:00+00:00,2023-01-02T12:00:00+00:00,64.0,34.0,30.0,2.0,0.0,2.0,2.0,0.1023621968924999,0.32799159110879,-0.9448819160461426,0.4881889820098877,0.9575180351734164,0.1103766046028001,0.7539886236190796,1.170710563659668,1.0,0.0,1.0,1.0,0.6437007764975231,0.031883274729121,0.5236220359802246,0.6811023354530334,-0.0110238953803976,0.0018560704130259,-0.014545121230185,-0.0081911673769354,0.0027387319152088,0.0010322803872744,0.0003601192147471,0.0044984291307628,0.0209967356175184,0.0015580801483616,0.0174993146210908,0.0227179788053035,0.0167412346849838,0.0011714395393926,0.0141666932031512,0.0184698030352592,0.0134995586549242,0.0009876763501429,0.0117496270686388,0.0154118482023477,0.0128934610945483,0.0010471725224098,0.0109256273135542,0.0149540705606341,0.007684561687832,0.0009929168413882,0.005926695652306,0.009167761541903,0.0016418966387088,0.000629255861673,0.0001953192695509,0.0023194076493382,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.051584366869408364,0.9986686402879997,5_114
ZIJPE,2023-01-03,The Netherlands,2023,51.64466667,4.097,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.22,ug/l,A,969049.0,71156048.0,5082621.0,2023,1,3,1.0,2023-01-03T00:00:00+00:00,2023-01-04T00:00:00+00:00,2023-01-03T12:00:00+00:00,64.0,20.0,44.0,0.2551896831190045,0.2764702102747387,-0.3307086825370788,0.6299212574958801,-0.0973514724861491,0.3783443497423927,-0.7716535329818726,0.5511810779571533,-0.3207587361843748,0.6729976514087977,-1.87317156791687,0.3372666537761688,-0.7066929198124193,0.1373586967805977,-0.9251968264579772,-0.4291338622570038,-0.5398174619132822,0.8893341872018263,-1.129921317100525,1.5472440719604492,0.0427062165373089,0.0304286668647435,0.0126468716189265,0.1074617803096771,0.037752230418846,0.0325636898181148,0.0074465172365307,0.1091647148132324,0.0425601437984203,0.0380640409522803,0.0118778049945831,0.1263954639434814,0.0285109476085794,0.0440881562359515,-0.0075319674797356,0.1317789256572723,0.023738824030054,0.0458009495112221,-0.0178594309836626,0.1331888884305954,0.0228565618573074,0.0461956970635542,-0.0194341856986284,0.1345255970954895,0.0334965630119603,0.0554898475168382,-0.0071840565651655,0.1556199938058853,0.0543366812331772,0.0801502417882973,-0.0008484137943014,0.2217963188886642,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.051584366869408364,0.9986686402879997,5_114
HANSWGL,2023-01-04,The Netherlands,2023,51.43616667,4.01416667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.31,ug/l,A,969049.0,71156152.0,5083156.0,2023,1,4,1.0,2023-01-03T00:00:00+00:00,2023-01-04T00:00:00+00:00,2023-01-03T12:00:00+00:00,64.0,14.0,50.0,1.0390551078319552,0.4345599546522083,0.5669291019439697,2.0,0.6869291251897812,0.5479580874678314,-0.9448819160461426,1.1338582038879397,0.9261128935217858,1.0842418570819032,-1.8188165426254272,1.6417875289916992,-0.3417322885990143,0.3795144871990203,-0.7007874250411987,0.6456692814826965,0.2897637684270739,0.6159453500631815,-0.4212598502635956,1.8228346109390257,0.0361286676768213,0.0291691134295155,0.0049195848405361,0.0846827626228332,0.0378242759034037,0.0291245076415591,0.0075380727648735,0.0887478291988372,0.0547298215702176,0.0303737007189931,0.0239082016050815,0.1119296848773956,0.0491409061476588,0.0300245319852404,0.0181402023881673,0.1056672930717468,0.0451765514165162,0.0291359124613942,0.014477982185781,0.0981963574886322,0.0445484798029065,0.0290398216955462,0.0143864266574382,0.0974455997347831,0.0463495605625212,0.0416073515958179,0.0103396717458963,0.1229895949363708,0.0491083126619923,0.0766911583905358,-0.000500502763316,0.2075686007738113,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.06875540848113941,0.9976335468520451,5_114
TERNZBI20,2023-01-04,The Netherlands,2023,51.3465,3.8255,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.26,ug/l,A,969049.0,71156155.0,5082624.0,2023,1,4,1.0,2023-01-03T00:00:00+00:00,2023-01-04T00:00:00+00:00,2023-01-03T12:00:00+00:00,64.0,43.0,21.0,0.908886371623902,0.2458068602969785,0.4409448802471161,1.2283464670181274,0.7409073937506904,0.0656499955320408,0.6141732335090637,0.8661417365074158,1.4588785398574102,0.1293189545820317,1.2069472074508667,1.5874325037002563,-0.4420697355554218,0.1490831235790358,-0.665354311466217,-0.2047244161367416,-0.1091113716718696,0.1376325710129613,-0.3622047305107116,0.0708661302924156,0.0242282096740035,0.0049833369350466,0.0120975384488701,0.0324045531451702,0.0282427020193565,0.0038559770772579,0.0233405567705631,0.0351878441870212,0.0465006191460859,0.0110701875679038,0.0328806452453136,0.0637531653046608,0.0367303354044755,0.0120427751788692,0.0212530903518199,0.0552201941609382,0.0301243861959803,0.0114887805956082,0.0144047373905777,0.0466505959630012,0.029130355055843,0.0118176374808797,0.0125553160905838,0.0457533523440361,0.0187601650000682,0.0083982599193048,0.0071535394527018,0.0307931769639253,-0.0001578234860928,0.000346515048835,-0.0006103693740442,0.0003967414377257,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.06875540848113941,0.9976335468520451,5_114
VLISSGBISSVH,2023-01-04,The Netherlands,2023,51.412,3.56566667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.43,ug/l,A,969049.0,71156156.0,5083155.0,2023,1,4,1.0,2023-01-03T00:00:00+00:00,2023-01-04T00:00:00+00:00,2023-01-03T12:00:00+00:00,64.0,60.0,4.0,0.5944881588220596,0.0204573090575528,0.5826771259307861,0.6299212574958801,1.1811023652553558,0.0545528069470953,1.0866141319274902,1.212598443031311,1.768616020679474,0.0313818540710657,1.7504976987838743,1.822970986366272,-0.6919291466474533,0.0153429882455566,-0.7007874250411987,-0.665354311466217,0.257873997092247,0.0511432339295296,0.228346437215805,0.3464566767215729,0.1209067106246948,0.0054154668546815,0.1115268468856811,0.1240333318710327,0.1315546166151762,0.0043212734336674,0.1240699514746666,0.134049504995346,0.1554689258337021,0.0018157289380323,0.1523239910602569,0.1565172374248504,0.14878536388278,0.0005788118306285,0.1477828323841095,0.1491195410490036,0.1418088339269161,0.000610531790044,0.1407513618469238,0.1421613246202469,0.1388653218746185,0.0001902939469248,0.1387554556131363,0.1391949206590652,0.1276451908051967,0.0004678048774583,0.1268349289894104,0.1279152780771255,0.0611621448770165,0.0027434135423891,0.0564104132354259,0.0627460554242134,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.06875540848113941,0.9976335468520451,4_114
Forth_PortSetonEyebrought_wa,2023-01-05,United Kingdom,2022,56.0865,-2.8402,5.0,,WT,O-MAJ,CPHL,W,,0.43,ug/l,,960784.0,67985568.0,4550226.0,2023,1,5,5.0,2023-01-06T00:00:00+00:00,2023-01-07T00:00:00+00:00,2023-01-06T12:00:00+00:00,64.0,14.0,50.0,0.3984251885116101,0.1969007828031155,-0.0314960703253746,0.7559055089950562,0.6018897569179534,0.117985874347276,0.3464566767215729,0.8503937125205994,0.777180092334747,0.2262702251039683,0.4640950560569763,1.188828945159912,-0.7208661472797396,0.0600506563898445,-0.8070866465568542,-0.5826771855354309,-0.4606299304962158,0.1612732211300272,-0.6968504190444946,0.0905511677265167,0.0585645325481891,0.0411774272000407,0.0288338884711265,0.1573412269353866,0.055785640142858,0.0450948320777097,0.0228095352649688,0.1595568805932998,0.061736382767558,0.0488570835255997,0.0233588684350252,0.1706534028053283,0.0442708834260702,0.0525460053205546,0.0104129165410995,0.1659657657146453,0.0383091538771987,0.0546813917435381,0.0055238511413335,0.164958655834198,0.036263802954927,0.0552993488080373,0.0040406514890491,0.1654347330331802,0.032227669712156,0.0556720481632958,0.0021362965926527,0.1612415015697479,0.0314721530143288,0.0665512507107032,-0.0015076135750859,0.1937803328037262,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.08590610426133272,0.9963032375991965,-4_124
EScotland_EScIntermediate_wa,2023-01-06,United Kingdom,2022,56.5158,-2.1717,5.0,,WT,O-MAJ,CPHL,W,,0.31,ug/l,,960784.0,67985528.0,4550200.0,2023,1,6,5.0,2023-01-06T00:00:00+00:00,2023-01-07T00:00:00+00:00,2023-01-06T12:00:00+00:00,64.0,4.0,60.0,0.4215223029255867,0.0548072643810171,0.3622047305107116,0.5826771259307861,0.4060367400447526,0.0840759898839194,0.2362204641103744,0.4881889820098877,0.858169098695119,0.0546186256722086,0.772106945514679,1.0076454877853394,-0.768503940105438,0.0336055381655759,-0.8188976645469666,-0.6771653890609741,-0.4632546007633208,0.0365574435261031,-0.539370059967041,-0.4015748202800751,0.0512027356152733,0.0031557303137162,0.0470717512071132,0.0600543245673179,0.0527170644452174,0.0022850893008263,0.0479689948260784,0.0564836598932743,0.053966492600739,0.0021124025028325,0.0484450832009315,0.0584429465234279,0.0226230670387546,0.0019145967503329,0.0189642030745744,0.0256294459104537,0.0115756716268757,0.0018647010412671,0.0079226056113839,0.0146794039756059,0.0086776339060937,0.0020522940276749,0.0050294511020183,0.0122074047103524,0.0048924231319688,0.0018362502197077,0.001110874582082,0.0088381608948111,0.0003906377336534,0.0007689550253572,-0.0006103693740442,0.0018616298912093,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.10303137904317879,0.9946781061893646,-3_125
Forth_FirthFOuterOffshore_wa,2023-01-06,United Kingdom,2022,56.1155,-2.4087,5.0,,WT,O-MAJ,CPHL,W,,0.39,ug/l,,960784.0,67985527.0,4550222.0,2023,1,6,5.0,2023-01-06T00:00:00+00:00,2023-01-07T00:00:00+00:00,2023-01-06T12:00:00+00:00,64.0,15.0,49.0,0.4155551888504806,0.1037223475829846,0.2204724252223968,0.6141732335090637,0.5572874728514225,0.2212702510644693,0.2677165269851684,1.0708661079406738,0.5147524859224049,0.0791861012703254,0.3372666537761688,0.6452785134315491,-0.7557448209548483,0.0558363283897294,-0.8425197005271912,-0.6417322754859924,-0.4710750533457922,0.2535648017905416,-0.7165354490280151,0.228346437215805,0.0538786237831322,0.0425817221465401,0.0147709595039486,0.1458235383033752,0.0593790563241559,0.0470090948035673,0.0207037571817636,0.164793848991394,0.0636324643024376,0.0520257105373172,0.0235969126224517,0.1835993528366089,0.0483897764577853,0.0557337392103846,0.0069887395948171,0.175487533211708,0.0452858573871151,0.0589967369839557,0.0028504296205937,0.1815668195486068,0.0441337528457979,0.0589007510299191,0.002465896308422,0.1823541969060897,0.042453241174,0.060208640659704,0.0002868747978936,0.1814569532871246,0.0439921214869804,0.0681743079089662,-0.0002624583721626,0.2091799676418304,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.10303137904317879,0.9946781061893646,-4_124
MorayF_MoFOpenSea_wa,2023-01-07,United Kingdom,2022,57.9397,-2.1157,5.0,,WT,O-MAJ,CPHL,W,,0.23,ug/l,,960784.0,67985578.0,4550176.0,2023,1,7,5.0,2023-01-08T00:00:00+00:00,2023-01-09T00:00:00+00:00,2023-01-08T12:00:00+00:00,64.0,21.0,43.0,0.636513459128003,0.1004200702352096,0.5196850299835205,1.0078740119934082,0.5123603676640708,0.0124087648913851,0.5039370059967041,0.5354330539703369,0.970144690469254,0.0442765666002222,0.8989353775978088,1.025763750076294,-0.6398095641025279,0.0536087874937774,-0.6889764070510864,-0.4763779640197754,-0.4198864726133125,0.0366176087474187,-0.4803149700164795,-0.3818897604942322,0.1377777309958325,0.0301190872731619,0.0588274821639061,0.173180341720581,0.1505537729623705,0.0291693568036746,0.07887814193964,0.1936704665422439,0.1858482196233993,0.0284309760932846,0.122165597975254,0.2380016595125198,0.1488427478213642,0.0335994379488776,0.0754539668560028,0.2068910896778106,0.1095403018732402,0.0374158351414846,0.031928464770317,0.1708914488554,0.0990514446613053,0.0387226885003249,0.0146427815780043,0.1590441614389419,0.0881627233547353,0.0400975681752899,0.0031250962056219,0.1460615843534469,0.0708689489395108,0.0366360730645759,-0.000390636123484,0.122513510286808,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.1201261651823505,0.9927586335250793,-3_128
NScotland_NScOpenSea_wa,2023-01-08,United Kingdom,2022,58.9205,-4.8568,5.0,,WT,O-MAJ,CPHL,W,,0.2,ug/l,,960784.0,67985532.0,4550095.0,2023,1,8,5.0,2023-01-15T00:00:00+00:00,2023-01-16T00:00:00+00:00,2023-01-15T12:00:00+00:00,64.0,26.0,38.0,-0.0223787860258629,0.1109815311974916,-0.2047244161367416,0.188976377248764,0.2644011519457165,0.1105411621697276,0.0314960554242134,0.3779527544975281,1.0429285356872957,0.0834383788363691,0.8626986742019653,1.2069472074508667,-0.8757770359516144,0.038114000569395,-0.9370079040527344,-0.7834645509719849,-0.7978657405627401,0.175381914057033,-1.208661437034607,-0.6377952694892883,0.2182078271319991,0.0795969065596487,0.1509506553411483,0.3459456264972687,0.1729548244099868,0.0703737239195854,0.1130466684699058,0.2959929406642914,0.1505237182504252,0.0674787355391629,0.0945890694856643,0.2679769396781921,0.1073162535107449,0.063547842038749,0.0577837489545345,0.2246345430612564,0.0705817651101633,0.0615084600152694,0.0289620663970708,0.1888546496629715,0.0604788537480329,0.0615419272145595,0.0179204698652029,0.1813837140798568,0.0533987182241521,0.06193430969426,0.0133976265788078,0.1740043312311172,0.0325129759792042,0.0613999566613239,-0.0026612132787704,0.1690054088830948,180.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.13718540405660057,0.9905453876091833,-7_131
Clyde_SeamillArdrossan_wa,2023-01-11,United Kingdom,2022,55.6692,-4.9918,5.0,,WT,O-MAJ,CPHL,W,,0.26,ug/l,,960784.0,67985520.0,4549961.0,2023,1,11,5.0,2023-01-13T00:00:00+00:00,2023-01-14T00:00:00+00:00,2023-01-13T12:00:00+00:00,64.0,4.0,60.0,-0.1225721854716539,0.2402988522130609,-0.3937007784843445,0.3464566767215729,0.1698162647585074,0.075255800060626,-0.0314960703253746,0.2992125749588012,0.3288114187618097,0.1326673152563181,0.0654914528131485,0.5184500813484192,-0.8448818931976954,0.1051733855855272,-1.0078740119934082,-0.6417322754859924,-0.9238845090071364,0.0915912734527242,-1.0905511379241943,-0.7755905389785767,0.0197238088274995,0.0013567589097451,0.0172795820981264,0.0229926463216543,0.0132795200993617,0.0018162962712457,0.0102298054844141,0.0163090918213129,0.0123670166668792,0.0035494022637294,0.0082705169916152,0.0184881146997213,0.0060075695510022,0.001652551697077,0.0033997627906501,0.0093508725985884,0.0030591762741096,0.0012866346215847,0.0012024301104247,0.0057252733968198,0.0022345661243889,0.001132247251457,0.0006164747173897,0.0042054513469338,0.0015338611221523,0.0006931803724784,-0.0002075250667985,0.0031983407679945,-2.868659057639888e-05,0.0002721395620581,-0.0005554360686801,0.0004882969660684,60.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.18809941761179758,0.9821499931752291,-7_123
IrishSea_BalcaryPoint_wa,2023-01-12,United Kingdom,2022,54.7513,-3.9965,5.0,,WT,O-MAJ,CPHL,W,,0.95,ug/l,,960784.0,67985566.0,4549920.0,2023,1,12,5.0,2023-01-13T00:00:00+00:00,2023-01-14T00:00:00+00:00,2023-01-13T12:00:00+00:00,64.0,59.0,5.0,0.245669275522232,0.0503937005996704,0.2204724252223968,0.3464566767215729,1.1937007904052734,0.0540045197912379,1.0866141319274902,1.2283464670181274,1.4316147804260253,0.0217420578002929,1.3881306648254397,1.442485809326172,-0.6440944910049439,0.0283464670181274,-0.7007874250411987,-0.6299212574958801,0.2440944790840148,0.0472440958023071,0.1496062874794006,0.2677165269851684,0.0446546852588653,0.005676537634072,0.0417798422276973,0.0560075715184211,0.0326206251978874,0.0072622260236813,0.0289620663970708,0.0471449941396713,0.0403552360832691,0.007075430783098,0.0367992185056209,0.0545060597360134,0.0352537624537944,0.0061561989107085,0.0321665108203887,0.0475661493837833,0.0287716321647167,0.0062660661953828,0.0256294459104537,0.0413037538528442,0.0268709391355514,0.0061452075839042,0.0237983353435993,0.0391613543033599,0.0190301232039928,0.005606866275413,0.0162175372242927,0.030243843793869,0.0006018258281983,0.0012891018704976,-4.272510705050081e-05,0.0031800295691937,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.20496611396949532,0.9787690698649216,-6_121
IrishSea_IrSIntermediateW_wa,2023-01-12,United Kingdom,2022,54.8107,-5.2207,5.0,,WT,O-MAJ,CPHL,W,,0.41,ug/l,,960784.0,67985555.0,4549913.0,2023,1,12,5.0,2023-01-11T00:00:00+00:00,2023-01-12T00:00:00+00:00,2023-01-11T12:00:00+00:00,64.0,4.0,60.0,0.4855642904837927,0.0666997206055866,0.31496062874794,0.6929133534431458,0.4052493284145991,0.0441569327213336,0.31496062874794,0.4724409282207489,0.7337564478317898,0.0678806917817693,0.6090418100357056,0.8264619708061218,-0.7328740239143371,0.0340334756076554,-0.7834645509719849,-0.6771653890609741,-0.5134514465928077,0.0351203184178996,-0.5590551495552063,-0.4409448802471161,0.0395696906683345,0.0042630946171899,0.0296395774930715,0.0475844629108905,0.0416089370225866,0.0032637749953212,0.0363963767886161,0.0496902391314506,0.0450331142172217,0.003493769918291,0.0369823314249515,0.0507889054715633,0.0177840522335221,0.0026625579360735,0.0129032265394926,0.0228095352649688,0.0095294055528938,0.0023802738648148,0.0060731843113899,0.0156132709234952,0.0076744905052085,0.0022749155273785,0.0040406514890491,0.011658071540296,0.0042579433434487,0.0019499636342991,0.0017334521980956,0.0076662506908178,0.0002560511100455,0.0007186923865186,-0.0009582804050296,0.0013489190023392,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.20496611396949532,0.9787690698649216,-8_122
MinchMalin_TheMinchNorth_wa,2023-01-15,United Kingdom,2022,58.5247,-5.3148,5.0,,WT,O-MAJ,CPHL,W,,0.2,ug/l,,960784.0,67985598.0,4549792.0,2023,1,15,5.0,2023-01-15T00:00:00+00:00,2023-01-16T00:00:00+00:00,2023-01-15T12:00:00+00:00,64.0,4.0,60.0,0.2695537965744733,0.1703432292819993,-0.0629921332001686,0.5039370059967041,0.5803149461746215,0.1030192918843443,0.5039370059967041,0.8503937125205994,1.0112691352764762,0.1672981817161117,0.8083436489105225,1.4062490463256836,-0.4517716512084008,0.1551144839420433,-0.6535432934761047,-0.0748031586408615,-0.4753937071810166,0.1855908796544415,-0.6377952694892883,-0.0472441054880619,0.0512094505131244,0.0118163678232667,0.0401135310530662,0.0991302281618118,0.0301055955700576,0.0122275956165684,0.0168950483202934,0.0805261433124542,0.0448829633494218,0.0125603897864643,0.0323130004107952,0.0978118255734443,0.0243174546553442,0.0116938659022336,0.0153569150716066,0.0799401849508285,0.0096353047498269,0.0117206593720961,0.0008911413024179,0.0684408098459243,0.0068727692849885,0.0113309756646783,-0.0001342806353932,0.0651448145508766,0.0070522181971076,0.0111879416917513,-0.0002807694836519,0.0641377046704292,0.0030817599637278,0.0092835965725175,-0.002404857892543,0.0525650829076767,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.2551824131233728,0.9668929289391521,-8_130
MorayF_MoFOpenSea_wa,2023-01-15,United Kingdom,2022,58.4035,-2.657,5.0,,WT,O-MAJ,CPHL,W,,0.25,ug/l,,960784.0,67985599.0,4549800.0,2023,1,15,5.0,2023-01-12T00:00:00+00:00,2023-01-13T00:00:00+00:00,2023-01-12T12:00:00+00:00,64.0,42.0,22.0,0.5132426538250662,0.0632883325742085,0.4566929042339325,0.7086614370346069,0.4846098748120395,0.022236544973792,0.4566929042339325,0.5196850299835205,1.0702361085198142,0.0312519502140408,1.043882131576538,1.1525921821594238,-0.5799928605556488,0.0275689242843027,-0.665354311466217,-0.5118110179901123,-0.4498926292766225,0.0529960401039498,-0.5196850299835205,-0.3818897604942322,0.101265133104541,0.0214404892260345,0.0874294266104698,0.1703787446022033,0.0816564346578988,0.0248926733319671,0.0681478306651115,0.1663136780261993,0.1086378510702739,0.0284175206627994,0.092300184071064,0.2000610381364822,0.0709128108891574,0.028569456640918,0.0559160150587558,0.1675588339567184,0.0355923519554463,0.0290969619863125,0.0217841137200593,0.1347270160913467,0.0223192971369082,0.0298104118234506,0.009167761541903,0.1232825741171836,0.0164772217923944,0.029703198426449,0.0040040295571088,0.1146397292613983,0.0098910498623312,0.0281211476423967,0.0002868747978936,0.1024811565876007,60.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.2551824131233728,0.9668929289391521,-4_130
EScotland_EScIntermediate_wa,2023-01-16,United Kingdom,2022,57.5707,-1.683,5.0,,WT,O-MAJ,CPHL,W,,0.36,ug/l,,960784.0,67985585.0,4549775.0,2023,1,16,5.0,2023-01-16T00:00:00+00:00,2023-01-17T00:00:00+00:00,2023-01-16T12:00:00+00:00,64.0,4.0,60.0,0.2265091774364312,0.075145876335016,0.0472440868616104,0.4409448802471161,0.216535422950983,0.035520452946992,0.1574802994728088,0.2992125749588012,0.43661557585001,0.0618409712235468,0.3372666537761688,0.5546867847442627,-0.8021653612454733,0.0451448839759911,-0.8897637724876404,-0.7244094610214233,-0.731955388188362,0.030089064287659,-0.7952755689620972,-0.6574802994728088,0.0245738102433582,0.0013522676880979,0.0219306014478206,0.0271126460283994,0.0216583768526713,0.0018448667891548,0.0180852692574262,0.0259407348930835,0.021154516407599,0.001437031335712,0.0183233134448528,0.0237617120146751,0.0084838413322965,0.0015044659237167,0.0065675843507051,0.0118411825969815,0.0040223404726323,0.0012883916605441,0.0020264298655092,0.0075746951624751,0.0029602962507245,0.0014815785677484,0.0009826968889683,0.0068971840664744,0.0015942877689667,0.0011316263534341,0.0001403859496349,0.0045167403295636,-5.371176885091701e-05,0.0003809150260068,-0.000665302737616,0.0011841190280392,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.2717767384711357,0.9623603298276545,-3_128
NOORDWK10,2023-01-16,The Netherlands,2023,52.3015,4.30116667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.56,ug/l,A,969049.0,71155876.0,5083159.0,2023,1,16,1.0,2023-01-15T00:00:00+00:00,2023-01-16T00:00:00+00:00,2023-01-15T12:00:00+00:00,64.0,52.0,12.0,0.6627296507358551,0.0478777789230512,0.5984252095222473,0.7401574850082397,0.8044619411230086,0.0717236840229058,0.7086614370346069,0.9291338324546814,1.5104295512040455,0.0549183408981612,1.4606040716171265,1.6236692667007446,-0.649606317281723,0.0412916956618225,-0.6889764070510864,-0.5826771855354309,-0.1965223227938016,0.0609168136625557,-0.2834645807743072,-0.0669291466474533,0.0844554022575418,0.0134870354114513,0.0487014390528202,0.0979949384927749,0.0954634252314766,0.0176941733376023,0.0523636601865291,0.1150425747036933,0.1176015548408031,0.0238202975152088,0.0705465897917747,0.1500534117221832,0.0955549807598193,0.0223570034642288,0.0523819699883461,0.1261574178934097,0.0801492367560664,0.0208430971694172,0.039582509547472,0.1082857772707939,0.0765266921371221,0.0195404640768779,0.0382457971572876,0.102902315557003,0.0607165778055787,0.0164952493345945,0.0268929116427898,0.0815881863236427,0.0113299977480589,0.0071936919763062,-0.0018189024413004,0.0240546911954879,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.2717767384711357,0.9623603298276545,5_116
NOORDWK2,2023-01-16,The Netherlands,2023,52.26066667,4.40466667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.57,ug/l,A,969049.0,71155879.0,5083158.0,2023,1,16,1.0,2023-01-15T00:00:00+00:00,2023-01-16T00:00:00+00:00,2023-01-15T12:00:00+00:00,64.0,24.0,40.0,0.3236220356076956,0.1004639238640567,0.125984251499176,0.5354330539703369,1.1917322680354117,0.1484993219184591,0.787401556968689,1.5590550899505615,1.395378056168556,0.1050864060377295,1.1344739198684692,1.768615961074829,-0.7155511751770973,0.0942942129995591,-0.7952755689620972,-0.3937007784843445,0.264763765828684,0.174551474077186,-0.1653543412685394,0.7401574850082397,0.0721300408244133,0.0488142466075435,0.0242378022521734,0.1838557124137878,0.0657893621828406,0.0507567757391579,0.0154667813330888,0.1773186475038528,0.0693650647997856,0.0501874089180933,0.0230842009186744,0.1784722506999969,0.0632139056455344,0.0515443002554296,0.0186712257564067,0.1781792640686035,0.0588677652413025,0.0519849185022544,0.0144962929189205,0.1762565970420837,0.0575392941012978,0.0524120881874617,0.0130130937322974,0.1744438111782074,0.0535543393343687,0.0521644621875509,0.0103396717458963,0.1734366863965988,0.0381212816628249,0.0526554959885627,-0.001178013626486,0.1797906458377838,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2023_01,0.2717767384711357,0.9623603298276545,5_116
