Country,STATN,MYEAR,DATE,Latitude,Longitude,DEPHU,DEPHL,MATRX,PARGROUP,PARAM,BASIS,QFLAG,Value,MUNIT,VFLAG,tblAnalysisID,tblParamID,tblSampleID,year,month,dayofyear,sample_depth_m
The Netherlands,MARSDND,2014,2014-05-13,52.9825,4.75,1.0,1.0,SPM,O-MAJ,CPHL,,,8.9,ug/l,A,166481,42668042,1755224,2014,5,133,1.0
The Netherlands,TERSLG10,2014,2014-05-13,53.4605,5.09933333,1.0,1.0,SPM,O-MAJ,CPHL,,,1.21,ug/l,A,166481,42668203,1754929,2014,5,133,1.0
The Netherlands,TERSLG100,2014,2014-05-13,54.14883333,4.3405,1.0,1.0,SPM,O-MAJ,CPHL,,,1.7,ug/l,A,166481,42668204,1754930,2014,5,133,1.0
The Netherlands,TERSLG135,2014,2014-05-13,54.415,4.03966667,1.0,1.0,SPM,O-MAJ,CPHL,,,0.54,ug/l,A,166481,42668205,1754931,2014,5,133,1.0
The Netherlands,TERSLG50,2014,2014-05-13,53.76683333,4.7655,1.0,1.0,SPM,O-MAJ,CPHL,,,1.3,ug/l,A,166481,42668206,1754932,2014,5,133,1.0
United Kingdom,Anglia_AnOpenSea_wa,2014,2014-05-14,51.98742,2.09563,4.0,,WT,O-MAJ,CPHL,W,,1.55,ug/l,,149536,42099770,1736174,2014,5,134,4.0
United Kingdom,Anglia_AnOpenSea_wa,2014,2014-05-14,51.98742,2.09563,4.0,,WT,O-MAJ,CPHL,W,,1.98,ug/l,,149536,42099778,1736174,2014,5,134,4.0
United Kingdom,Anglia_AnOpenSea_wa,2014,2014-05-14,51.98742,2.09563,4.0,,WT,O-MAJ,CPHL,W,,1.9,ug/l,,149536,42099779,1736174,2014,5,134,4.0
United Kingdom,Anglia_AnOpenSea_wa,2014,2014-05-14,51.98398,2.1119,4.0,,WT,O-MAJ,CPHL,W,,1.74,ug/l,,149536,42099788,1736172,2014,5,134,4.0
United Kingdom,Anglia_AnOpenSea_wa,2014,2014-05-14,51.98398,2.1119,4.0,,WT,O-MAJ,CPHL,W,,1.61,ug/l,,149536,42099789,1736172,2014,5,134,4.0
United Kingdom,Anglia_AnOpenSea_wa,2014,2014-05-14,51.98398,2.1119,4.0,,WT,O-MAJ,CPHL,W,,1.96,ug/l,,149536,42099791,1736172,2014,5,134,4.0
United Kingdom,Anglia_Essex_wa,2014,2014-05-14,51.52513,1.02328,4.0,,WT,O-MAJ,CPHL,W,,1.28,ug/l,,149536,42100150,1735197,2014,5,134,4.0
United Kingdom,Anglia_Essex_wa,2014,2014-05-14,51.52513,1.02328,4.0,,WT,O-MAJ,CPHL,W,,1.34,ug/l,,149536,42100152,1735197,2014,5,134,4.0
United Kingdom,Anglia_Essex_wa,2014,2014-05-14,51.52513,1.02328,4.0,,WT,O-MAJ,CPHL,W,,1.49,ug/l,,149536,42100154,1735197,2014,5,134,4.0
United Kingdom,Anglia_Essex_wa,2014,2014-05-14,51.5246,1.02537,4.0,,WT,O-MAJ,CPHL,W,,2.29,ug/l,,149536,42100161,1735194,2014,5,134,4.0
United Kingdom,Anglia_Essex_wa,2014,2014-05-14,51.5246,1.02537,4.0,,WT,O-MAJ,CPHL,W,,2.53,ug/l,,149536,42100164,1735194,2014,5,134,4.0
United Kingdom,Anglia_Essex_wa,2014,2014-05-14,51.5246,1.02537,4.0,,WT,O-MAJ,CPHL,W,,2.54,ug/l,,149536,42100172,1735194,2014,5,134,4.0
The Netherlands,BOOMKDP,2014,2014-05-14,53.379,5.16716667,1.0,1.0,SPM,O-MAJ,CPHL,,,13.0,ug/l,A,166481,42668039,1755222,2014,5,134,1.0
The Netherlands,ROTTMPT50,2014,2014-05-14,53.95333333,6.30866667,1.0,1.0,SPM,O-MAJ,CPHL,,,1.7,ug/l,A,166481,42668210,1754926,2014,5,134,1.0
The Netherlands,ROTTMPT70,2014,2014-05-14,54.1175,6.21266667,1.0,1.0,SPM,O-MAJ,CPHL,,,1.4,ug/l,A,166481,42668211,1754927,2014,5,134,1.0
The Netherlands,VLIESM,2014,2014-05-14,53.31333333,5.15983333,1.0,1.0,SPM,O-MAJ,CPHL,,,6.6,ug/l,A,166481,42668043,1755225,2014,5,134,1.0
The Netherlands,GOERE2,2014,2014-05-15,51.84616667,3.91533333,1.0,1.0,SPM,O-MAJ,CPHL,,,3.3,ug/l,A,166481,42668223,1754919,2014,5,135,1.0
The Netherlands,GOERE6,2014,2014-05-15,51.869,3.87216667,1.0,1.0,SPM,O-MAJ,CPHL,,,3.7,ug/l,A,166481,42668213,1754920,2014,5,135,1.0
The Netherlands,SCHOUWN10,2014,2014-05-15,51.71933333,3.49383333,1.0,1.0,SPM,O-MAJ,CPHL,,,0.64,ug/l,A,166481,42668201,1754928,2014,5,135,1.0
The Netherlands,WALCRN2,2014,2014-05-15,51.54816667,3.4095,1.0,1.0,SPM,O-MAJ,CPHL,,,3.8,ug/l,A,166481,42668195,1754933,2014,5,135,1.0
The Netherlands,WALCRN20,2014,2014-05-15,51.65783333,3.21916667,1.0,1.0,SPM,O-MAJ,CPHL,,,0.99,ug/l,A,166481,42667827,1754934,2014,5,135,1.0
The Netherlands,WALCRN70,2014,2014-05-15,51.95616667,2.67766667,1.0,1.0,SPM,O-MAJ,CPHL,,,0.64,ug/l,A,166481,42667828,1754935,2014,5,135,1.0
The Netherlands,SCHAARVODDL,2014,2014-05-20,51.35033333,4.25066667,1.0,1.0,SPM,O-MAJ,CPHL,,,10.0,ug/l,A,166482,42668118,1755157,2014,5,140,1.0
The Netherlands,HANSWGL,2014,2014-05-22,51.43616667,4.01416667,1.0,1.0,SPM,O-MAJ,CPHL,,,5.6,ug/l,A,166481,42667894,1755344,2014,5,142,1.0
The Netherlands,MAASSS,2014,2014-05-22,51.9175,4.24983333,1.0,1.0,SPM,O-MAJ,CPHL,,,18.0,ug/l,A,166482,42667953,1755296,2014,5,142,1.0
The Netherlands,TERNZBI20,2014,2014-05-22,51.3465,3.8255,1.0,1.0,SPM,O-MAJ,CPHL,,,5.1,ug/l,A,166481,42667884,1755345,2014,5,142,1.0
The Netherlands,VLISSGBISSVH,2014,2014-05-22,51.412,3.56566667,1.0,1.0,SPM,O-MAJ,CPHL,,,7.0,ug/l,A,166481,42667886,1755346,2014,5,142,1.0
The Netherlands,LODSGT,2014,2014-05-27,51.51533333,4.127,1.0,1.0,SPM,O-MAJ,CPHL,,,5.6,ug/l,A,166481,42668186,1755101,2014,5,147,1.0
The Netherlands,WISSKKE,2014,2014-05-27,51.6015,3.7205,1.0,1.0,SPM,O-MAJ,CPHL,,,4.2,ug/l,A,166481,42668187,1755102,2014,5,147,1.0
The Netherlands,ZIJPE,2014,2014-05-27,51.64466667,4.097,1.0,1.0,SPM,O-MAJ,CPHL,,,4.2,ug/l,A,166481,42668177,1755103,2014,5,147,1.0
The Netherlands,DOOVBWT,2014,2014-05-28,53.05283333,5.03233333,1.0,1.0,SPM,O-MAJ,CPHL,,,16.0,ug/l,A,166481,42668044,1755226,2014,5,148,1.0
The Netherlands,MARSDND,2014,2014-05-28,52.9825,4.75,1.0,1.0,SPM,O-MAJ,CPHL,,,6.4,ug/l,A,166481,42668033,1755227,2014,5,148,1.0
The Netherlands,SCHAARVODDL,2014,2014-06-02,51.35033333,4.25066667,1.0,1.0,SPM,O-MAJ,CPHL,,,15.0,ug/l,A,166482,42668120,1755159,2014,6,153,1.0
The Netherlands,DANTZGT,2014,2014-06-04,53.40116667,5.727,1.0,1.0,SPM,O-MAJ,CPHL,,,23.0,ug/l,A,166481,42668034,1755228,2014,6,155,1.0
The Netherlands,HANSWGL,2014,2014-06-05,51.43616667,4.01416667,1.0,1.0,SPM,O-MAJ,CPHL,,,4.3,ug/l,A,166481,42667887,1755347,2014,6,156,1.0
The Netherlands,MAASSS,2014,2014-06-05,51.9175,4.24983333,1.0,1.0,SPM,O-MAJ,CPHL,,,8.4,ug/l,A,166482,42667943,1755298,2014,6,156,1.0
The Netherlands,VLISSGBISSVH,2014,2014-06-05,51.412,3.56566667,1.0,1.0,SPM,O-MAJ,CPHL,,,4.5,ug/l,A,166481,42667888,1755348,2014,6,156,1.0
The Netherlands,BOCHTVWTM,2014,2014-06-06,53.335,6.944,1.0,1.0,SPM,O-MAJ,CPHL,,,6.4,ug/l,A,166481,42668385,1754804,2014,6,157,1.0
The Netherlands,GROOTGND,2014,2014-06-06,53.30433333,7.15666667,1.0,1.0,SPM,O-MAJ,CPHL,,,8.0,ug/l,A,166481,42668386,1754805,2014,6,157,1.0
The Netherlands,HUIBGOT,2014,2014-06-06,53.55916667,6.66116667,1.0,1.0,SPM,O-MAJ,CPHL,,,9.1,ug/l,A,166481,42668375,1754806,2014,6,157,1.0
The Netherlands,BOOMKDP,2014,2014-06-10,53.379,5.16716667,1.0,1.0,SPM,O-MAJ,CPHL,,,4.9,ug/l,A,166481,42668036,1755229,2014,6,161,1.0
The Netherlands,NOORDWK10,2014,2014-06-10,52.3015,4.30116667,1.0,1.0,SPM,O-MAJ,CPHL,,,9.9,ug/l,A,166481,42667817,1754936,2014,6,161,1.0
The Netherlands,NOORDWK2,2014,2014-06-10,52.26066667,4.40466667,1.0,1.0,SPM,O-MAJ,CPHL,,,4.5,ug/l,A,166481,42667818,1754937,2014,6,161,1.0
The Netherlands,NOORDWK20,2014,2014-06-10,52.341,4.1735,1.0,1.0,SPM,O-MAJ,CPHL,,,9.0,ug/l,A,166481,42667819,1754938,2014,6,161,1.0
The Netherlands,NOORDWK70,2014,2014-06-10,52.5855,3.53,1.0,1.0,SPM,O-MAJ,CPHL,,,2.0,ug/l,A,166481,42667820,1754939,2014,6,161,1.0
The Netherlands,VLIESM,2014,2014-06-10,53.31333333,5.15983333,1.0,1.0,SPM,O-MAJ,CPHL,,,6.1,ug/l,A,166481,42668028,1755232,2014,6,161,1.0
The Netherlands,DOOVBWT,2014,2014-06-11,53.05283333,5.03233333,1.0,1.0,SPM,O-MAJ,CPHL,,,4.8,ug/l,A,166481,42668038,1755230,2014,6,162,1.0
The Netherlands,LODSGT,2014,2014-06-11,51.51533333,4.127,1.0,1.0,SPM,O-MAJ,CPHL,,,1.7,ug/l,A,166481,42668178,1755104,2014,6,162,1.0
The Netherlands,MARSDND,2014,2014-06-11,52.9825,4.75,1.0,1.0,SPM,O-MAJ,CPHL,,,5.5,ug/l,A,166481,42668027,1755231,2014,6,162,1.0
The Netherlands,ROTTMPT50,2014,2014-06-11,53.95333333,6.30866667,1.0,1.0,SPM,O-MAJ,CPHL,,,0.75,ug/l,A,166481,42667821,1754940,2014,6,162,1.0
The Netherlands,ROTTMPT70,2014,2014-06-11,54.1175,6.21266667,1.0,1.0,SPM,O-MAJ,CPHL,,,0.67,ug/l,A,166481,42667822,1754941,2014,6,162,1.0
The Netherlands,TERSLG10,2014,2014-06-11,53.4605,5.09933333,1.0,1.0,SPM,O-MAJ,CPHL,,,1.8,ug/l,A,166481,42667811,1754942,2014,6,162,1.0
The Netherlands,TERSLG50,2014,2014-06-11,53.76683333,4.7655,1.0,1.0,SPM,O-MAJ,CPHL,,,0.8,ug/l,A,166481,42667812,1754943,2014,6,162,1.0
The Netherlands,WISSKKE,2014,2014-06-11,51.6015,3.7205,1.0,1.0,SPM,O-MAJ,CPHL,,,4.7,ug/l,A,166481,42668179,1755105,2014,6,162,1.0
The Netherlands,ZIJPE,2014,2014-06-12,51.64466667,4.097,1.0,1.0,SPM,O-MAJ,CPHL,,,5.8,ug/l,A,166481,42668180,1755106,2014,6,163,1.0
The Netherlands,SCHAARVODDL,2014,2014-06-16,51.35033333,4.25066667,1.0,1.0,SPM,O-MAJ,CPHL,,,5.6,ug/l,A,166482,42668122,1755161,2014,6,167,1.0
The Netherlands,NOORDWK10,2014,2014-06-17,52.3015,4.30116667,1.0,1.0,SPM,O-MAJ,CPHL,,,3.9,ug/l,A,166481,42667806,1754946,2014,6,168,1.0
The Netherlands,NOORDWK2,2014,2014-06-17,52.26066667,4.40466667,1.0,1.0,SPM,O-MAJ,CPHL,,,9.4,ug/l,A,166481,42667808,1754947,2014,6,168,1.0
The Netherlands,NOORDWK20,2014,2014-06-17,52.341,4.1735,1.0,1.0,SPM,O-MAJ,CPHL,,,2.5,ug/l,A,166481,42667809,1754948,2014,6,168,1.0
The Netherlands,NOORDWK70,2014,2014-06-17,52.5855,3.53,1.0,1.0,SPM,O-MAJ,CPHL,,,0.92,ug/l,A,166481,42667810,1754949,2014,6,168,1.0
The Netherlands,HANSWGL,2014,2014-06-18,51.43616667,4.01416667,1.0,1.0,SPM,O-MAJ,CPHL,,,6.5,ug/l,A,166481,42667878,1755349,2014,6,169,1.0
The Netherlands,SCHOUWN10,2014,2014-06-18,51.71933333,3.49383333,1.0,1.0,SPM,O-MAJ,CPHL,,,7.5,ug/l,A,166481,42667800,1754950,2014,6,169,1.0
The Netherlands,TERNZBI20,2014,2014-06-18,51.3465,3.8255,1.0,1.0,SPM,O-MAJ,CPHL,,,7.3,ug/l,A,166481,42667880,1755350,2014,6,169,1.0
The Netherlands,VLISSGBISSVH,2014,2014-06-18,51.412,3.56566667,1.0,1.0,SPM,O-MAJ,CPHL,,,9.8,ug/l,A,166481,42667882,1755351,2014,6,169,1.0
The Netherlands,WALCRN2,2014,2014-06-18,51.54816667,3.4095,1.0,1.0,SPM,O-MAJ,CPHL,,,6.9,ug/l,A,166481,42667801,1754951,2014,6,169,1.0
The Netherlands,WALCRN20,2014,2014-06-18,51.65783333,3.21916667,1.0,1.0,SPM,O-MAJ,CPHL,,,7.1,ug/l,A,166481,42667803,1754952,2014,6,169,1.0
The Netherlands,WALCRN70,2014,2014-06-18,51.95616667,2.67766667,1.0,1.0,SPM,O-MAJ,CPHL,,,1.9,ug/l,A,166481,42667804,1754953,2014,6,169,1.0
The Netherlands,DANTZGT,2014,2014-06-19,53.40116667,5.727,1.0,1.0,SPM,O-MAJ,CPHL,,,18.0,ug/l,A,166481,42668030,1755233,2014,6,170,1.0
The Netherlands,GOERE2,2014,2014-06-19,51.84616667,3.91533333,1.0,1.0,SPM,O-MAJ,CPHL,,,3.7,ug/l,A,166481,42667814,1754944,2014,6,170,1.0
The Netherlands,GOERE6,2014,2014-06-19,51.869,3.87216667,1.0,1.0,SPM,O-MAJ,CPHL,,,4.2,ug/l,A,166481,42667816,1754945,2014,6,170,1.0
The Netherlands,MAASSS,2014,2014-06-19,51.9175,4.24983333,1.0,1.0,SPM,O-MAJ,CPHL,,,8.1,ug/l,A,166482,42667945,1755300,2014,6,170,1.0
The Netherlands,BOCHTVWTM,2014,2014-06-20,53.335,6.944,1.0,1.0,SPM,O-MAJ,CPHL,,,9.4,ug/l,A,166481,42668377,1754807,2014,6,171,1.0
The Netherlands,GROOTGND,2014,2014-06-20,53.30433333,7.15666667,1.0,1.0,SPM,O-MAJ,CPHL,,,16.1,ug/l,A,166481,42668378,1754808,2014,6,171,1.0
The Netherlands,HUIBGOT,2014,2014-06-20,53.55916667,6.66116667,1.0,1.0,SPM,O-MAJ,CPHL,,,2.6,ug/l,A,166481,42668380,1754809,2014,6,171,1.0
The Netherlands,TERSLG10,2014,2014-06-23,53.4605,5.09933333,1.0,1.0,SPM,O-MAJ,CPHL,,,5.8,ug/l,A,166481,42667798,1754957,2014,6,174,1.0
The Netherlands,TERSLG100,2014,2014-06-24,54.14883333,4.3405,1.0,1.0,SPM,O-MAJ,CPHL,,,0.79,ug/l,A,166481,42667787,1754958,2014,6,175,1.0
The Netherlands,TERSLG135,2014,2014-06-24,54.415,4.03966667,1.0,1.0,SPM,O-MAJ,CPHL,,,0.83,ug/l,A,166481,42667788,1754959,2014,6,175,1.0
The Netherlands,TERSLG175,2014,2014-06-24,54.7185,3.69016667,1.0,1.0,SPM,O-MAJ,CPHL,,,0.75,ug/l,A,166481,42667789,1754960,2014,6,175,1.0
The Netherlands,TERSLG235,2014,2014-06-24,55.17166667,3.156,1.0,1.0,SPM,O-MAJ,CPHL,,,1.08,ug/l,A,166481,42667790,1754961,2014,6,175,1.0
The Netherlands,DOOVBWT,2014,2014-06-25,53.05283333,5.03233333,1.0,1.0,SPM,O-MAJ,CPHL,,,7.7,ug/l,A,166481,42668031,1755234,2014,6,176,1.0
The Netherlands,LODSGT,2014,2014-06-25,51.51533333,4.127,1.0,1.0,SPM,O-MAJ,CPHL,,,2.4,ug/l,A,166481,42668181,1755107,2014,6,176,1.0
The Netherlands,ROTTMPT50,2014,2014-06-25,53.95333333,6.30866667,1.0,1.0,SPM,O-MAJ,CPHL,,,2.4,ug/l,A,166481,42667795,1754955,2014,6,176,1.0
The Netherlands,ROTTMPT70,2014,2014-06-25,54.1175,6.21266667,1.0,1.0,SPM,O-MAJ,CPHL,,,2.9,ug/l,A,166481,42667796,1754956,2014,6,176,1.0
The Netherlands,TERSLG50,2014,2014-06-25,53.76683333,4.7655,1.0,1.0,SPM,O-MAJ,CPHL,,,0.64,ug/l,A,166481,42667791,1754962,2014,6,176,1.0
The Netherlands,WISSKKE,2014,2014-06-25,51.6015,3.7205,1.0,1.0,SPM,O-MAJ,CPHL,,,5.0,ug/l,A,166481,42668182,1755108,2014,6,176,1.0
The Netherlands,ZIJPE,2014,2014-06-25,51.64466667,4.097,1.0,1.0,SPM,O-MAJ,CPHL,,,7.5,ug/l,A,166481,42668172,1755109,2014,6,176,1.0
The Netherlands,MARSDND,2014,2014-06-26,52.9825,4.75,1.0,1.0,SPM,O-MAJ,CPHL,,,5.4,ug/l,A,166481,42668032,1755235,2014,6,177,1.0
The Netherlands,ROTTMPT3,2014,2014-06-27,53.5655,6.56283333,1.0,1.0,SPM,O-MAJ,CPHL,,,3.5,ug/l,A,166481,42667794,1754954,2014,6,178,1.0
The Netherlands,SCHAARVODDL,2014,2014-06-30,51.35033333,4.25066667,1.0,1.0,SPM,O-MAJ,CPHL,,,7.1,ug/l,A,166482,42668112,1755163,2014,6,181,1.0
The Netherlands,HANSWGL,2014,2014-07-01,51.43616667,4.01416667,1.0,1.0,SPM,O-MAJ,CPHL,,,7.2,ug/l,A,166481,42667871,1755352,2014,7,182,1.0
The Netherlands,ROTTMPT50,2014,2014-07-01,53.95333333,6.30866667,1.0,1.0,SPM,O-MAJ,CPHL,,,2.5,ug/l,A,166481,42667784,1754967,2014,7,182,1.0
The Netherlands,ROTTMPT70,2014,2014-07-01,54.1175,6.21266667,1.0,1.0,SPM,O-MAJ,CPHL,,,2.3,ug/l,A,166481,42667785,1754968,2014,7,182,1.0
The Netherlands,TERSLG10,2014,2014-07-01,53.4605,5.09933333,1.0,1.0,SPM,O-MAJ,CPHL,,,5.5,ug/l,A,166481,42667786,1754969,2014,7,182,1.0
The Netherlands,TERSLG50,2014,2014-07-01,53.76683333,4.7655,1.0,1.0,SPM,O-MAJ,CPHL,,,2.3,ug/l,A,166481,42667775,1754970,2014,7,182,1.0
The Netherlands,VLISSGBISSVH,2014,2014-07-01,51.412,3.56566667,1.0,1.0,SPM,O-MAJ,CPHL,,,8.7,ug/l,A,166481,42667872,1755353,2014,7,182,1.0
The Netherlands,BOOMKDP,2014,2014-07-02,53.379,5.16716667,1.0,1.0,SPM,O-MAJ,CPHL,,,4.9,ug/l,A,166481,42668021,1755236,2014,7,183,1.0
The Netherlands,DANTZGT,2014,2014-07-02,53.40116667,5.727,1.0,1.0,SPM,O-MAJ,CPHL,,,33.0,ug/l,A,166481,42668022,1755237,2014,7,183,1.0
The Netherlands,NOORDWK10,2014,2014-07-02,52.3015,4.30116667,1.0,1.0,SPM,O-MAJ,CPHL,,,7.1,ug/l,A,166481,42667792,1754963,2014,7,183,1.0
The Netherlands,NOORDWK2,2014,2014-07-02,52.26066667,4.40466667,1.0,1.0,SPM,O-MAJ,CPHL,,,8.6,ug/l,A,166481,42667781,1754964,2014,7,183,1.0
The Netherlands,NOORDWK20,2014,2014-07-02,52.341,4.1735,1.0,1.0,SPM,O-MAJ,CPHL,,,6.7,ug/l,A,166481,42667782,1754965,2014,7,183,1.0
The Netherlands,NOORDWK70,2014,2014-07-02,52.5855,3.53,1.0,1.0,SPM,O-MAJ,CPHL,,,0.9,ug/l,A,166481,42667783,1754966,2014,7,183,1.0
The Netherlands,MAASSS,2014,2014-07-03,51.9175,4.24983333,1.0,1.0,SPM,O-MAJ,CPHL,,,3.5,ug/l,A,166482,42667947,1755302,2014,7,184,1.0
The Netherlands,BOCHTVWTM,2014,2014-07-07,53.335,6.944,1.0,1.0,SPM,O-MAJ,CPHL,,,6.8,ug/l,A,166481,42668369,1754810,2014,7,188,1.0
The Netherlands,GROOTGND,2014,2014-07-07,53.30433333,7.15666667,1.0,1.0,SPM,O-MAJ,CPHL,,,12.2,ug/l,A,166481,42668370,1754811,2014,7,188,1.0
The Netherlands,HUIBGOT,2014,2014-07-07,53.55916667,6.66116667,1.0,1.0,SPM,O-MAJ,CPHL,,,4.3,ug/l,A,166481,42668371,1754812,2014,7,188,1.0
Belgium,W02,2014,2014-07-08,51.225,2.85833333,3.0,,WT,O-MAJ,CPHL,,,3.4,ug/l,A,167595,42744016,1763759,2014,7,189,3.0
Belgium,W03,2014,2014-07-08,51.16833333,2.66666667,3.0,,WT,O-MAJ,CPHL,,,6.1,ug/l,A,167595,42744015,1763757,2014,7,189,3.0
The Netherlands,LODSGT,2014,2014-07-09,51.51533333,4.127,1.0,1.0,SPM,O-MAJ,CPHL,,,3.0,ug/l,A,166481,42668173,1755110,2014,7,190,1.0
The Netherlands,WISSKKE,2014,2014-07-09,51.6015,3.7205,1.0,1.0,SPM,O-MAJ,CPHL,,,1.8,ug/l,A,166481,42668174,1755111,2014,7,190,1.0
The Netherlands,ZIJPE,2014,2014-07-09,51.64466667,4.097,1.0,1.0,SPM,O-MAJ,CPHL,,,2.5,ug/l,A,166481,42668175,1755112,2014,7,190,1.0
The Netherlands,DOOVBWT,2014,2014-07-10,53.05283333,5.03233333,1.0,1.0,SPM,O-MAJ,CPHL,,,6.2,ug/l,A,166481,42668026,1755239,2014,7,191,1.0
The Netherlands,MARSDND,2014,2014-07-10,52.9825,4.75,1.0,1.0,SPM,O-MAJ,CPHL,,,3.6,ug/l,A,166481,42668015,1755240,2014,7,191,1.0
The Netherlands,BOOMKDP,2014,2014-07-11,53.379,5.16716667,1.0,1.0,SPM,O-MAJ,CPHL,,,2.6,ug/l,A,166481,42668024,1755238,2014,7,192,1.0
The Netherlands,VLIESM,2014,2014-07-11,53.31333333,5.15983333,1.0,1.0,SPM,O-MAJ,CPHL,,,5.4,ug/l,A,166481,42668016,1755241,2014,7,192,1.0
Belgium,W01,2014,2014-07-11,51.375,3.1875,3.0,,WT,O-MAJ,CPHL,,,3.8,ug/l,A,167595,42743993,1763760,2014,7,192,3.0
The Netherlands,SCHAARVODDL,2014,2014-07-14,51.35033333,4.25066667,1.0,1.0,SPM,O-MAJ,CPHL,,,3.9,ug/l,A,166482,42668114,1755165,2014,7,195,1.0
The Netherlands,HANSWGL,2014,2014-07-15,51.43616667,4.01416667,1.0,1.0,SPM,O-MAJ,CPHL,,,5.8,ug/l,A,166481,42667874,1755354,2014,7,196,1.0
The Netherlands,TERNZBI20,2014,2014-07-15,51.3465,3.8255,1.0,1.0,SPM,O-MAJ,CPHL,,,5.5,ug/l,A,166481,42667876,1755355,2014,7,196,1.0
The Netherlands,TERSLG10,2014,2014-07-15,53.4605,5.09933333,1.0,1.0,SPM,O-MAJ,CPHL,,,1.35,ug/l,A,166481,42667757,1754981,2014,7,196,1.0
The Netherlands,TERSLG100,2014,2014-07-15,54.14883333,4.3405,1.0,1.0,SPM,O-MAJ,CPHL,,,0.38,ug/l,A,166481,42667758,1754982,2014,7,196,1.0
The Netherlands,TERSLG135,2014,2014-07-15,54.415,4.03966667,1.0,1.0,SPM,O-MAJ,CPHL,,,0.38,ug/l,A,166481,42667759,1754983,2014,7,196,1.0
The Netherlands,TERSLG50,2014,2014-07-15,53.76683333,4.7655,1.0,1.0,SPM,O-MAJ,CPHL,,,0.97,ug/l,A,166481,42667760,1754984,2014,7,196,1.0
The Netherlands,VLISSGBISSVH,2014,2014-07-15,51.412,3.56566667,1.0,1.0,SPM,O-MAJ,CPHL,,,3.0,ug/l,A,166481,42667866,1755356,2014,7,196,1.0
The Netherlands,NOORDWK10,2014,2014-07-16,52.3015,4.30116667,1.0,1.0,SPM,O-MAJ,CPHL,,,2.7,ug/l,A,166481,42667769,1754973,2014,7,197,1.0
The Netherlands,NOORDWK2,2014,2014-07-16,52.26066667,4.40466667,1.0,1.0,SPM,O-MAJ,CPHL,,,2.0,ug/l,A,166481,42667771,1754974,2014,7,197,1.0
The Netherlands,NOORDWK20,2014,2014-07-16,52.341,4.1735,1.0,1.0,SPM,O-MAJ,CPHL,,,2.2,ug/l,A,166481,42667772,1754975,2014,7,197,1.0
The Netherlands,NOORDWK70,2014,2014-07-16,52.5855,3.53,1.0,1.0,SPM,O-MAJ,CPHL,,,0.94,ug/l,A,166481,42667773,1754976,2014,7,197,1.0
The Netherlands,ROTTMPT50,2014,2014-07-16,53.95333333,6.30866667,1.0,1.0,SPM,O-MAJ,CPHL,,,1.9,ug/l,A,166481,42667764,1754978,2014,7,197,1.0
The Netherlands,ROTTMPT70,2014,2014-07-16,54.1175,6.21266667,1.0,1.0,SPM,O-MAJ,CPHL,,,1.59,ug/l,A,166481,42667765,1754979,2014,7,197,1.0
The Netherlands,GOERE2,2014,2014-07-17,51.84616667,3.91533333,1.0,1.0,SPM,O-MAJ,CPHL,,,3.1,ug/l,A,166481,42667777,1754971,2014,7,198,1.0
The Netherlands,GOERE6,2014,2014-07-17,51.869,3.87216667,1.0,1.0,SPM,O-MAJ,CPHL,,,3.0,ug/l,A,166481,42667779,1754972,2014,7,198,1.0
The Netherlands,MAASSS,2014,2014-07-17,51.9175,4.24983333,1.0,1.0,SPM,O-MAJ,CPHL,,,4.4,ug/l,A,166482,42667937,1755304,2014,7,198,1.0
The Netherlands,SCHOUWN10,2014,2014-07-17,51.71933333,3.49383333,1.0,1.0,SPM,O-MAJ,CPHL,,,1.9,ug/l,A,166481,42667767,1754980,2014,7,198,1.0
The Netherlands,WALCRN2,2014,2014-07-17,51.54816667,3.4095,1.0,1.0,SPM,O-MAJ,CPHL,,,2.9,ug/l,A,166481,42667761,1754985,2014,7,198,1.0
The Netherlands,WALCRN20,2014,2014-07-17,51.65783333,3.21916667,1.0,1.0,SPM,O-MAJ,CPHL,,,2.0,ug/l,A,166481,42667751,1754986,2014,7,198,1.0
The Netherlands,WALCRN70,2014,2014-07-17,51.95616667,2.67766667,1.0,1.0,SPM,O-MAJ,CPHL,,,0.66,ug/l,A,166481,42667752,1754987,2014,7,198,1.0
The Netherlands,DANTZGT,2014,2014-07-18,53.40116667,5.727,1.0,1.0,SPM,O-MAJ,CPHL,,,23.0,ug/l,A,166481,42668018,1755242,2014,7,199,1.0
The Netherlands,ROTTMPT3,2014,2014-07-18,53.5655,6.56283333,1.0,1.0,SPM,O-MAJ,CPHL,,,3.5,ug/l,A,166481,42667763,1754977,2014,7,199,1.0
The Netherlands,BOCHTVWTM,2014,2014-07-22,53.335,6.944,1.0,1.0,SPM,O-MAJ,CPHL,,,4.7,ug/l,A,166481,42668373,1754813,2014,7,203,1.0
The Netherlands,GROOTGND,2014,2014-07-22,53.30433333,7.15666667,1.0,1.0,SPM,O-MAJ,CPHL,,,7.6,ug/l,A,166481,42668374,1754814,2014,7,203,1.0
The Netherlands,HUIBGOT,2014,2014-07-22,53.55916667,6.66116667,1.0,1.0,SPM,O-MAJ,CPHL,,,2.2,ug/l,A,166481,42668364,1754815,2014,7,203,1.0
The Netherlands,LODSGT,2014,2014-07-23,51.51533333,4.127,1.0,1.0,SPM,O-MAJ,CPHL,,,3.9,ug/l,A,166481,42668176,1755113,2014,7,204,1.0
